n_shots,n_ways,n_query,source_dataset,target_dataset,ood_dataset,split,loss_type,fisher_coeff,act_type,lbfgs_iters,backbone_arch,backbone_method,rng_seed,task_id,id_accuracy,id_max_p_apr,id_max_p_auroc,id_max_alp_apr,id_max_alp_auroc,id_diff_ent_apr,id_diff_ent_auroc,id_mi_apr,id_mi_auroc,ood_max_p_apr,ood_max_p_auroc,ood_alpha0_apr,ood_alpha0_auroc,ood_diff_entropy_apr,ood_mi_apr,ood_diff_entropy_auroc,ood_mi_auroc
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,2,0.84,0.9791338103561156,0.8928571428571429,0.9586290472376215,0.8015873015873016,0.9422323871937439,0.7394179894179894,0.9278892527143014,0.6851851851851852,0.778508279870972,0.7228444444444444,0.9759500643990459,0.9760000000000001,0.9784896046903881,0.9767229936108311,0.9763555555555555,0.9765333333333334
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,3,0.84,0.9897252100265796,0.9470899470899471,0.9756220493420056,0.8730158730158731,0.97379952125678,0.8677248677248677,0.9541346612692638,0.783068783068783,0.6440190848160383,0.6606222222222222,0.4711522232773724,0.3512888888888889,0.5563862362725254,0.4858894389843103,0.4775111111111111,0.3648
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,4,0.7733333333333333,0.9423064496821204,0.8296146044624747,0.9354699439927447,0.7860040567951319,0.9323018868478447,0.7809330628803245,0.8903288818571545,0.6764705882352942,0.7488134797790215,0.6940444444444445,0.9319632647142126,0.9135999999999999,0.8963513735552113,0.9307536335615775,0.8833777777777777,0.9130666666666667
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,5,0.9333333333333333,0.9826164297624301,0.7971428571428572,0.9654822744467451,0.6228571428571429,0.9683420316459813,0.6457142857142857,0.9577052190865825,0.5571428571428572,0.66339294799966,0.5504,0.7313998857865689,0.664888888888889,0.6946619913048552,0.7282042884252315,0.6108444444444444,0.6604444444444444
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,6,0.8266666666666667,0.9336546197403893,0.7270471464019851,0.9482210384185591,0.8002481389578163,0.9402443430904859,0.7866004962779156,0.9197831354390555,0.7493796526054591,0.46391134451848726,0.43555555555555553,0.5891933725003531,0.6314666666666666,0.52369781197529,0.5797021039881651,0.5731555555555555,0.6259555555555556
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,7,0.76,0.9107748085719518,0.7524366471734892,0.8805353534668978,0.7261208576998051,0.887408166199213,0.7270955165692008,0.8561420690919583,0.695906432748538,0.8213981401417625,0.773511111111111,0.8806780409932513,0.8590222222222221,0.882847325737542,0.8828438253531512,0.8618666666666668,0.8602666666666667
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,8,0.8666666666666667,0.9516488652159754,0.7076923076923077,0.925433752984554,0.6969230769230771,0.9469969036143444,0.7307692307692308,0.915843831353873,0.6646153846153846,0.7650256023476807,0.7075555555555555,0.8929799501281587,0.8645333333333334,0.8692612326895985,0.8906457895750628,0.8433777777777778,0.8622222222222222
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,9,0.88,0.9590721020739775,0.7306397306397308,0.9759503880787672,0.8350168350168351,0.9755763749709826,0.8316498316498316,0.9757360746766446,0.8400673400673401,0.8036447776660582,0.7770666666666666,0.7127144194735577,0.6602666666666667,0.7814985588750561,0.72176694639491,0.7374222222222222,0.6702222222222223
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,10,0.7066666666666667,0.8992176063313353,0.8078902229845627,0.8629828194684873,0.7135506003430532,0.8683861010463428,0.7264150943396227,0.8056876896601858,0.6415094339622641,0.7303370306268331,0.6814222222222223,0.8658270919084918,0.8408888888888889,0.8414296032117866,0.8654691548075995,0.8197333333333333,0.8398222222222222
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,11,0.8133333333333334,0.937744040651358,0.7622950819672131,0.9159984483144038,0.6803278688524591,0.9105083511315106,0.6791569086651054,0.8609459728037905,0.5585480093676815,0.8018433695599205,0.7541333333333333,0.735191774059148,0.6979555555555556,0.8008521908713643,0.7418073772945519,0.7619555555555555,0.7027555555555556
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,12,0.88,0.9778838104681198,0.8585858585858586,0.9678870615383951,0.7946127946127947,0.971008729317508,0.8063973063973064,0.9578801497320888,0.7356902356902357,0.7352653902496489,0.6394666666666667,0.87698091094063,0.8467555555555556,0.84460364941281,0.8741726411670523,0.8122666666666668,0.8435555555555556
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,13,0.7733333333333333,0.9377560793847182,0.8286004056795132,0.9369327458607263,0.8275862068965517,0.9375805230203443,0.8286004056795132,0.926498251291083,0.8002028397565923,0.8282090435929487,0.8003555555555556,0.9088439357551128,0.8992,0.8923709888886122,0.9052925875815429,0.8851555555555556,0.8976000000000001
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,14,0.8666666666666667,0.9743678734567918,0.8523076923076924,0.9713359727155362,0.86,0.9686735326287115,0.8415384615384616,0.9614536885566223,0.8215384615384616,0.7405298896800829,0.6707555555555554,0.7123302329015555,0.5944888888888888,0.733037218607409,0.7172431324719176,0.6266666666666667,0.599288888888889
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,15,0.9066666666666666,0.9790549210986781,0.8151260504201681,0.9729099685984564,0.7899159663865546,0.9721900527460123,0.7857142857142857,0.9527592232988167,0.7394957983193279,0.8121478715385745,0.7560888888888889,0.9082406122320389,0.8812444444444444,0.8947878570781473,0.907480590710242,0.8709333333333334,0.8810666666666668
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,16,0.8133333333333334,0.9533444572612864,0.825526932084309,0.9670327941502019,0.873536299765808,0.9703433920691966,0.8770491803278688,0.966410702102319,0.8629976580796253,0.6010428713720961,0.5173333333333334,0.6465808028200072,0.6078222222222223,0.6306867233842441,0.6471463869478934,0.5722666666666667,0.6062222222222221
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,17,0.8266666666666667,0.9504655873955281,0.7853598014888337,0.9271845326195245,0.7295285359801489,0.9347500873078053,0.7332506203473945,0.8892329972941962,0.6364764267990074,0.6958903963069336,0.6293333333333334,0.8834847899533547,0.8536888888888889,0.853007177765834,0.8819694098440722,0.8403555555555555,0.8540444444444445
